Date,GSPC,SPY,MSFT,AMD
2017-06-08 00:00:00-04:00,2433.7900390625,215.17889404296875,66.10981750488281,12.899999618530273
2017-06-09 00:00:00-04:00,2431.77001953125,214.8522491455078,64.61211395263672,12.279999732971191
2017-06-12 00:00:00-04:00,2429.389892578125,214.80813598632812,64.1159439086914,12.09000015258789
2017-06-13 00:00:00-04:00,2440.35009765625,215.85855102539062,64.91533660888672,11.960000038146973
2017-06-14 00:00:00-04:00,2437.919921875,215.58489990234375,64.566162109375,11.770000457763672
2017-06-15 00:00:00-04:00,2432.4599609375,215.1700897216797,64.22620391845703,11.5
2017-06-16 00:00:00-04:00,2433.14990234375,215.21705627441406,64.3180923461914,11.4399995803833
2017-06-19 00:00:00-04:00,2453.4599609375,217.00877380371094,65.11746978759766,11.930000305175781
2017-06-20 00:00:00-04:00,2437.030029296875,215.5452423095703,64.23540496826172,12.640000343322754
2017-06-21 00:00:00-04:00,2435.610107421875,215.49197387695312,64.566162109375,13.979999542236328
2017-06-22 00:00:00-04:00,2434.5,215.39443969726562,64.55699157714844,14.380000114440918
2017-06-23 00:00:00-04:00,2438.300048828125,215.6516876220703,65.42987823486328,14.170000076293945
2017-06-26 00:00:00-04:00,2439.070068359375,215.79360961914062,64.80509185791016,14.079999923706055
2017-06-27 00:00:00-04:00,2419.3798828125,214.05508422851562,63.59220886230469,13.399999618530273
2017-06-28 00:00:00-04:00,2440.68994140625,215.9709930419922,64.13431549072266,13.229999542236328
2017-06-29 00:00:00-04:00,2419.699951171875,214.07281494140625,62.93065643310547,12.600000381469727
2017-06-30 00:00:00-04:00,2423.409912109375,214.47198486328125,63.334930419921875,12.479999542236328
2017-07-03 00:00:00-04:00,2429.010009765625,214.83566284179688,62.63663101196289,12.149999618530273
2017-07-05 00:00:00-04:00,2432.5400390625,215.33236694335938,63.47275161743164,13.1899995803833
2017-07-06 00:00:00-04:00,2409.75,213.3632354736328,63.004154205322266,13.020000457763672
2017-07-07 00:00:00-04:00,2425.179931640625,214.74691772460938,63.821929931640625,13.359999656677246
2017-07-10 00:00:00-04:00,2427.429931640625,214.97752380371094,64.29971313476562,13.8100004196167
2017-07-11 00:00:00-04:00,2425.530029296875,214.81787109375,64.30890655517578,13.890000343322754
2017-07-12 00:00:00-04:00,2443.25,216.4322052001953,65.37472534179688,14.289999961853027
2017-07-13 00:00:00-04:00,2447.830078125,216.7958984375,65.94440460205078,13.529999732971191
2017-07-14 00:00:00-04:00,2459.27001953125,217.80703735351562,66.87244415283203,13.920000076293945
2017-07-17 00:00:00-04:00,2459.139892578125,217.78038024902344,67.39615631103516,13.800000190734863
